Wall time,Step,Value
1784441652.63217,1086,0.012166819535195827
1784441653.063249,1087,0.012261919677257538
1784441653.50148,1088,0.012108626775443554
1784441654.8162253,1091,0.012040707282721996
1784441655.2558975,1092,0.011368518695235252
1784441655.6900437,1093,0.01110058557242155
1784441657.8737488,1098,0.011703322641551495
1784441658.750999,1100,0.010586570017039776
1784441659.6472158,1102,0.010782500728964806
1784441660.0794642,1103,0.010277323424816132
1784441660.5119874,1104,0.010414975695312023
1784441661.8222382,1107,0.011583062820136547
1784441662.2621534,1108,0.012755116447806358
1784441662.7010596,1109,0.013775664381682873
1784441663.138997,1110,0.013642199337482452
1784441663.5788229,1111,0.01421993039548397
1784441664.0248635,1112,0.014463561587035656
1784441664.464674,1113,0.013372420333325863
1784441664.9025881,1114,0.012984700500965118
1784441665.7651875,1116,0.013020513579249382
1784441666.2035835,1117,0.012262376956641674
1784441667.0645454,1119,0.01175188273191452
1784441667.5090592,1120,0.011486783623695374
1784441667.944197,1121,0.011861066333949566
1784441668.3792694,1122,0.012275862507522106
1784441669.6877182,1125,0.012316843494772911
1784441670.122336,1126,0.012159602716565132
1784441670.9883769,1128,0.0121711865067482
1784441671.42452,1129,0.012003583833575249
1784441671.8596416,1130,0.01219455897808075
1784441672.2999675,1131,0.012559523805975914
1784441672.7402723,1132,0.01276256050914526
1784441673.1789863,1133,0.012420646846294403
1784441673.6153765,1134,0.012264840304851532
1784441674.0526633,1135,0.013253260403871536
1784441674.4946926,1136,0.013530529104173183
1784441674.9367542,1137,0.013077891431748867
1784441675.8213735,1139,0.01371150091290474
1784441676.2549906,1140,0.013112465851008892
1784441677.1230443,1142,0.012684579007327557
1784441677.564071,1143,0.01229165494441986
1784441678.4281445,1145,0.011776875704526901
1784441678.8615704,1146,0.012182878330349922
1784441679.7428102,1148,0.012082601897418499
1784441680.180782,1149,0.012051398865878582
1784441680.6156073,1150,0.011560788378119469
1784441681.0559247,1151,0.011552253738045692
1784441681.4930804,1152,0.01213719230145216
1784441681.9283702,1153,0.01231814082711935
1784441682.8004863,1155,0.01193871721625328
1784441683.6683438,1157,0.012444494292140007
1784441684.5354671,1159,0.012955973856151104
1784441684.9677262,1160,0.012806429527699947
1784441685.833722,1162,0.012306432239711285
1784441686.2626476,1163,0.012095730751752853
1784441686.7027862,1164,0.011652708053588867
1784441687.1362433,1165,0.011577002704143524
1784441687.573573,1166,0.012435938231647015
1784441688.0060844,1167,0.01324969157576561
1784441688.443607,1168,0.01277690939605236
1784441690.181908,1172,0.013136385940015316
1784441690.6181626,1173,0.012929781340062618
1784441691.0514987,1174,0.012852150946855545
1784441691.9287584,1176,0.011750324629247189
1784441692.364271,1177,0.012693746946752071
1784441692.7969196,1178,0.013422783464193344
